filename,timestamp,ch1_min_voltage,ch2_min_voltage
SaveOnEvent_ALL_20260904220902030.csv,2026-09-04 22:09:02,-0.0098,-0.0073
SaveOnEvent_ALL_20260904221036999.csv,2026-09-04 22:10:36,-0.0082,-0.0045
SaveOnEvent_ALL_20260904222557263.csv,2026-09-04 22:25:57,-0.0106,-0.0045
SaveOnEvent_ALL_20260904231032484.csv,2026-09-04 23:10:32,-0.0086,-0.0097
SaveOnEvent_ALL_20260904231101040.csv,2026-09-04 23:11:01,-0.004,-0.0203
SaveOnEvent_ALL_20260904231209122.csv,2026-09-04 23:12:09,-0.0104,-0.0095
SaveOnEvent_ALL_20260904231513686.csv,2026-09-04 23:15:13,-0.006,-0.0025
SaveOnEvent_ALL_20260904232715900.csv,2026-09-04 23:27:15,-0.0106,-0.0061
SaveOnEvent_ALL_20260904233024327.csv,2026-09-04 23:30:24,-0.0022,-0.0031
SaveOnEvent_ALL_20260904233605612.csv,2026-09-04 23:36:05,-0.0064,-0.0113
SaveOnEvent_ALL_20260904234036358.csv,2026-09-04 23:40:36,-0.0414,-0.0259
SaveOnEvent_ALL_20260904234446602.csv,2026-09-04 23:44:46,-0.0106,-0.0101
SaveOnEvent_ALL_20260904234448109.csv,2026-09-04 23:44:48,-0.0076,-0.0079
SaveOnEvent_ALL_20260904234452276.csv,2026-09-04 23:44:52,-0.0062,-0.0063
SaveOnEvent_ALL_20260904234502041.csv,2026-09-04 23:45:02,-0.0016,-0.0017
SaveOnEvent_ALL_20260904234503599.csv,2026-09-04 23:45:03,-0.002,-0.0027
SaveOnEvent_ALL_20260904234736687.csv,2026-09-04 23:47:36,-0.005,-0.0215
SaveOnEvent_ALL_20260904235722772.csv,2026-09-04 23:57:22,-0.0032,-0.0033
SaveOnEvent_ALL_20260905001603938.csv,2026-09-05 00:16:03,-0.0144,-0.0185
SaveOnEvent_ALL_20260905001815162.csv,2026-09-05 00:18:15,-0.0098,-0.0073
SaveOnEvent_ALL_20260905003637060.csv,2026-09-05 00:36:37,-0.0072,-0.0103
SaveOnEvent_ALL_20260905003826969.csv,2026-09-05 00:38:26,-inf,-0.0133
SaveOnEvent_ALL_20260905004451090.csv,2026-09-05 00:44:51,-0.0086,-0.0257
SaveOnEvent_ALL_20260905005844341.csv,2026-09-05 00:58:44,-0.0072,-0.0137
SaveOnEvent_ALL_20260905010246668.csv,2026-09-05 01:02:46,-0.009,-0.0175
SaveOnEvent_ALL_20260905012525621.csv,2026-09-05 01:25:25,-0.0032,-0.0043
SaveOnEvent_ALL_20260905012555535.csv,2026-09-05 01:25:55,-0.0068,-0.0117
SaveOnEvent_ALL_20260905013627937.csv,2026-09-05 01:36:27,-0.0124,-0.0107
SaveOnEvent_ALL_20260905014500938.csv,2026-09-05 01:45:00,-0.0076,-0.0089
SaveOnEvent_ALL_20260905015608187.csv,2026-09-05 01:56:08,-0.0036,-0.0057
SaveOnEvent_ALL_20260905015655127.csv,2026-09-05 01:56:55,-0.0186,-0.0017
SaveOnEvent_ALL_20260905020014037.csv,2026-09-05 02:00:14,-0.0082,-0.0091
SaveOnEvent_ALL_20260905020303850.csv,2026-09-05 02:03:03,-0.0038,-0.0195
SaveOnEvent_ALL_20260905021345921.csv,2026-09-05 02:13:45,-0.0164,-0.0083
SaveOnEvent_ALL_20260905021444408.csv,2026-09-05 02:14:44,-0.0114,-0.0091
SaveOnEvent_ALL_20260905022359487.csv,2026-09-05 02:23:59,-0.0044,-0.0057
SaveOnEvent_ALL_20260905022551549.csv,2026-09-05 02:25:51,-0.0024,-0.0025
SaveOnEvent_ALL_20260905022744502.csv,2026-09-05 02:27:44,-0.007,-0.0101
SaveOnEvent_ALL_20260905023432460.csv,2026-09-05 02:34:32,-0.0064,-0.0043
SaveOnEvent_ALL_20260905024725855.csv,2026-09-05 02:47:25,-0.0168,-0.0029
SaveOnEvent_ALL_20260905025059176.csv,2026-09-05 02:50:59,-0.0078,-0.0147
SaveOnEvent_ALL_20260905025643750.csv,2026-09-05 02:56:43,-0.0124,-0.0139
SaveOnEvent_ALL_20260905025645273.csv,2026-09-05 02:56:45,-0.0028,-0.0033
SaveOnEvent_ALL_20260905030326721.csv,2026-09-05 03:03:26,-0.004,-0.0097
SaveOnEvent_ALL_20260905030810333.csv,2026-09-05 03:08:10,-0.0112,-0.0021
SaveOnEvent_ALL_20260905030936404.csv,2026-09-05 03:09:36,-0.0092,-0.0099
SaveOnEvent_ALL_20260905030938292.csv,2026-09-05 03:09:38,-0.0078,-0.0083
SaveOnEvent_ALL_20260905030943601.csv,2026-09-05 03:09:43,-0.0082,-0.0085
SaveOnEvent_ALL_20260905031608729.csv,2026-09-05 03:16:08,-0.0132,-0.0165
SaveOnEvent_ALL_20260905031952585.csv,2026-09-05 03:19:52,-0.0116,-0.0147
SaveOnEvent_ALL_20260905032527222.csv,2026-09-05 03:25:27,-0.016,-0.0051
SaveOnEvent_ALL_20260905033013904.csv,2026-09-05 03:30:13,-0.003,-0.0065
